Order_ID,Gender_Category,Product_Category,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Order_Date,Sales_Channel,Region,Revenue
3531,Women,Basketball,LeBron 20,L,3,9015.65,0.07,2023-09-25,Online,Delhi,25153.663499999995
3532,Kids,Running,React Infinity,XL,3,9244.96,0.47,2024-05-07,Online,Mumbai,14699.4864
3533,Kids,Running,Air Zoom,L,3,3280.57,0.0,2023-11-05,Retail,Hyderabad,9841.710000000001
3534,Kids,Basketball,Zoom Freak,L,3,3280.57,0.62,2024-11-09,Retail,Kolkata,3739.8498000000004
3535,Kids,Basketball,LeBron 20,XL,2,6302.89,0.82,2024-12-24,Retail,Pune,2269.040400000001
3536,Women,Lifestyle,Dunk Low,12,2,3929.3,0.0,2024-12-01,Retail,Bengaluru,7858.6
3537,Men,Lifestyle,Blazer Mid,XL,2,5464.07,1.01,2025-06-15,Online,Kolkata,-109.28140000000009
3538,Kids,Basketball,Kyrie Flytrap,L,0,7706.3,0.0,2024-12-12,Online,Bengaluru,0.0
3539,Kids,Lifestyle,Air Force 1,XL,3,7706.3,1.15,2024-12-12,Retail,Hyderabad,-3467.834999999998
3540,Kids,Training,Flex Trainer,XL,1,9564.4,0.0,2025-05-16,Retail,Delhi,9564.4
3541,Kids,Training,SuperRep Go,M,1,3644.5,0.0,2024-09-04,Online,Mumbai,3644.5
3542,Men,Lifestyle,Air Force 1,M,2,7199.03,0.61,2024-11-28,Retail,Mumbai,5615.2434
3543,Kids,Lifestyle,Dunk Low,M,2,3923.39,0.0,2024-11-22,Retail,Pune,7846.78
3544,Men,Running,Air Zoom,M,3,3923.39,0.0,2024-11-22,Retail,Kolkata,11770.17
3545,Men,Training,Flex Trainer,12,3,4493.02,0.0,2023-08-03,Online,Delhi,13479.060000000001
3546,Men,Lifestyle,Waffle One,L,4,4493.02,0.0,2023-08-03,Retail,Delhi,17972.08
3547,Kids,Soccer,Tiempo Legend,XL,4,4493.02,0.0,2023-08-03,Online,Delhi,17972.08
3548,Kids,Soccer,Phantom GT,XL,3,4493.02,0.0,2024-03-12,Online,Kolkata,13479.060000000001
3549,Kids,Training,SuperRep Go,L,0,4493.02,0.81,2024-03-12,Online,Mumbai,0.0
3550,Women,Lifestyle,Air Force 1,M,4,8645.09,0.0,2024-03-12,Online,Bengaluru,34580.36
3551,Women,Training,SuperRep Go,10,4,9948.15,1.12,2023-08-02,Retail,Kolkata,-4775.112000000004
3552,Men,Running,React Infinity,XL,4,5216.27,0.0,2025-05-17,Retail,Mumbai,20865.08
3553,Women,Running,Air Zoom,XL,2,5216.27,0.0,2025-06-25,Online,Pune,10432.54
3554,Men,Soccer,Premier III,L,2,4045.21,0.0,2025-06-25,Retail,Bengaluru,8090.42
3555,Kids,Soccer,Phantom GT,9,2,4045.21,0.0,2025-04-26,Retail,Hyderabad,8090.42
3556,Women,Basketball,Kyrie Flytrap,M,4,4045.21,0.0,2025-03-13,Retail,Kolkata,16180.84
3557,Kids,Basketball,Air Jordan,L,1,4045.21,0.66,2024-08-09,Retail,Hyderabad,1375.3714
3558,Women,Training,Flex Trainer,L,4,4045.21,0.0,2024-08-30,Online,Mumbai,16180.84
3559,Women,Running,Pegasus Turbo,M,1,2470.43,0.0,2024-08-30,Online,Delhi,2470.43
3560,Women,Soccer,Phantom GT,M,1,2470.43,0.13,2023-07-26,Retail,Hyderabad,2149.2740999999996
3561,Women,Basketball,Zoom Freak,11,1,2470.43,0.0,2024-07-24,Online,Kolkata,2470.43
3562,Women,Basketball,LeBron 20,11,1,2470.43,0.0,2024-10-31,Retail,Delhi,2470.43
3563,Kids,Running,Pegasus Turbo,L,2,2470.43,0.0,2024-10-31,Online,Kolkata,4940.86
3564,Kids,Soccer,Premier III,7,2,6099.8,0.0,2024-10-31,Retail,Kolkata,12199.6
3565,Kids,Basketball,Kyrie Flytrap,XL,2,6099.8,0.55,2024-08-27,Online,Kolkata,5489.82
3566,Men,Lifestyle,Waffle One,XL,2,6099.8,0.0,2024-12-12,Retail,Hyderabad,12199.6
3567,Men,Lifestyle,Air Force 1,L,2,6099.8,0.56,2024-12-12,Online,Kolkata,5367.824
3568,Women,Running,Pegasus Turbo,L,0,6099.8,1.2,2024-12-12,Retail,Pune,-0.0
3569,Women,Soccer,Phantom GT,12,1,9203.0,0.0,2024-08-12,Online,Kolkata,9203.0
3570,Men,Soccer,Tiempo Legend,12,1,9713.73,0.0,2025-02-23,Online,Delhi,9713.73
3571,Kids,Basketball,LeBron 20,XL,1,7596.71,0.0,2025-02-23,Online,Delhi,7596.71
3572,Kids,Basketball,LeBron 20,6,1,6830.98,0.0,2025-02-23,Retail,Delhi,6830.98
3573,Men,Basketball,Air Jordan,6,1,6830.98,0.39,2025-03-18,Retail,Mumbai,4166.8978
3574,Kids,Basketball,Air Jordan,XL,0,5716.18,0.96,2025-01-13,Online,Bengaluru,0.0
3575,Women,Running,React Infinity,XL,0,5716.18,1.1,2025-07-03,Retail,Pune,-0.0
3576,Women,Lifestyle,Waffle One,M,2,3533.18,0.0,2024-03-17,Retail,Bengaluru,7066.36
3577,Women,Running,Pegasus Turbo,XL,0,6348.19,0.0,2024-10-19,Online,Kolkata,0.0
3578,Men,Lifestyle,Blazer Mid,XL,4,6348.19,0.0,2024-10-19,Retail,Hyderabad,25392.76
3579,Men,Basketball,LeBron 20,XL,0,9995.55,0.0,2025-02-03,Retail,Delhi,0.0
3580,Men,Basketball,LeBron 20,XL,4,2992.37,0.0,2025-02-03,Retail,Kolkata,11969.48
3581,Women,Soccer,Phantom GT,L,4,2117.04,0.0,2024-12-23,Retail,Kolkata,8468.16
3582,Kids,Soccer,Mercurial Superfly,M,1,2117.04,0.0,2024-09-01,Online,Pune,2117.04
3583,Men,Basketball,Kyrie Flytrap,12,1,3153.32,0.02,2024-09-01,Online,Bengaluru,3090.2536
3584,Men,Basketball,Air Jordan,10,1,3500.16,0.0,2025-03-19,Online,Kolkata,3500.16
3585,Men,Running,Air Zoom,XL,1,7808.46,0.52,2025-05-03,Retail,Kolkata,3748.0607999999997
3586,Women,Lifestyle,Waffle One,L,1,7808.46,0.0,2024-12-14,Online,Delhi,7808.46
3587,Men,Training,SuperRep Go,6,1,7808.46,0.0,2025-07-01,Online,Bengaluru,7808.46
3588,Men,Lifestyle,Waffle One,L,1,7808.46,0.0,2024-08-29,Online,Pune,7808.46
3589,Kids,Training,Flex Trainer,12,1,5245.87,0.0,2024-09-12,Retail,Mumbai,5245.87
2025,Men,Lifestyle,Waffle One,12,1,5245.87,0.0,2024-08-01,Retail,Hyderabad,5245.87
3591,Kids,Running,Pegasus Turbo,8,1,3718.65,1.1,2024-11-08,Retail,Delhi,-371.86500000000035
3592,Women,Running,Free RN,L,1,8609.05,0.0,2025-06-15,Retail,Kolkata,8609.05
3593,Women,Basketball,Air Jordan,L,1,6452.43,0.0,2025-06-15,Online,Pune,6452.43
3594,Kids,Training,Flex Trainer,L,1,9694.85,0.98,2025-02-24,Online,Hyderabad,193.8970000000002
3595,Kids,Running,Air Zoom,L,2,6890.68,0.0,2023-09-05,Online,Pune,13781.36
3596,Men,Training,Metcon 7,8,2,4318.12,0.0,2025-06-10,Online,Pune,8636.24
3597,Kids,Basketball,Zoom Freak,8,1,4318.12,1.17,2025-04-07,Online,Hyderabad,-734.0803999999997
3598,Men,Soccer,Tiempo Legend,XL,1,4318.12,0.0,2025-04-07,Online,Delhi,4318.12
3599,Kids,Training,Flex Trainer,L,4,4318.12,0.0,2025-04-07,Online,Pune,17272.48
3600,Women,Soccer,Phantom GT,L,4,4318.12,0.65,2025-04-07,Online,Hyderabad,6045.3679999999995
3601,Women,Running,Free RN,XL,2,4318.12,0.0,2025-04-07,Retail,Pune,8636.24
3602,Men,Soccer,Tiempo Legend,XL,1,8837.76,0.0,2024-07-28,Online,Pune,8837.76
2019,Men,Running,Air Zoom,8,2,8837.76,0.0,2024-07-28,Retail,Bengaluru,17675.52
3604,Kids,Training,Flex Trainer,8,2,8837.76,0.0,2024-07-28,Retail,Mumbai,17675.52
3605,Men,Soccer,Phantom GT,M,2,8837.76,0.0,2025-01-09,Online,Hyderabad,17675.52
3606,Women,Basketball,LeBron 20,XL,3,3515.86,0.0,2025-02-14,Retail,Pune,10547.58
3607,Kids,Training,SuperRep Go,XL,2,3020.51,0.08,2025-02-14,Retail,Kolkata,5557.738400000001
3608,Men,Soccer,Premier III,XL,2,5798.69,0.0,2025-06-14,Retail,Delhi,11597.38
3609,Men,Training,SuperRep Go,XL,2,5798.69,0.0,2024-11-03,Online,Delhi,11597.38
3610,Kids,Lifestyle,Dunk Low,11,2,5798.69,0.64,2025-03-14,Online,Kolkata,4175.056799999999
3611,Women,Lifestyle,Waffle One,11,1,5798.69,0.0,2025-04-10,Online,Delhi,5798.69
3612,Women,Running,Air Zoom,XL,1,4632.0,0.0,2025-06-22,Online,Mumbai,4632.0
3613,Men,Lifestyle,Blazer Mid,XL,4,6186.3,0.0,2024-08-16,Online,Hyderabad,24745.2
3614,Men,Training,ZoomX Invincible,L,3,6186.3,0.22,2024-09-17,Online,Pune,14475.942000000001
3615,Women,Lifestyle,Blazer Mid,L,3,9799.16,0.0,2024-09-17,Retail,Delhi,29397.48
3616,Kids,Lifestyle,Blazer Mid,L,1,9799.16,0.0,2025-07-01,Retail,Kolkata,9799.16
3617,Men,Soccer,Premier III,9,2,4694.37,0.0,2024-11-20,Online,Mumbai,9388.74
3618,Men,Soccer,Mercurial Superfly,9,3,2209.45,0.0,2025-06-15,Retail,Kolkata,6628.349999999999
3619,Kids,Lifestyle,Air Force 1,L,0,8915.88,0.0,2025-02-07,Online,Kolkata,0.0
3620,Men,Running,React Infinity,11,0,8561.18,0.0,2024-11-02,Retail,Bengaluru,0.0
3621,Women,Basketball,LeBron 20,L,3,9699.01,0.0,2025-04-20,Retail,Mumbai,29097.03
3622,Women,Soccer,Premier III,8,3,2187.91,0.0,2024-09-22,Online,Hyderabad,6563.73
3623,Men,Lifestyle,Waffle One,XL,1,8534.07,0.75,2025-06-24,Retail,Mumbai,2133.5175
3624,Women,Soccer,Premier III,6,1,8534.07,0.0,2024-11-17,Retail,Mumbai,8534.07
3625,Kids,Soccer,Tiempo Legend,XL,1,8584.41,0.0,2025-03-02,Retail,Kolkata,8584.41
3626,Men,Running,React Infinity,7,1,8584.41,0.0,2024-09-24,Retail,Pune,8584.41
3627,Kids,Training,SuperRep Go,8,1,8584.41,1.07,2024-12-21,Online,Mumbai,-600.9087000000005
3628,Kids,Running,Free RN,8,1,8584.41,0.98,2024-12-21,Online,Hyderabad,171.68820000000014
3629,Kids,Soccer,Mercurial Superfly,XL,1,2467.49,0.0,2024-12-21,Online,Hyderabad,2467.49
3630,Men,Training,Flex Trainer,12,1,2467.49,0.0,2024-12-21,Online,Pune,2467.49
3631,Men,Training,Metcon 7,XL,1,2855.37,0.0,2024-12-21,Retail,Bengaluru,2855.37
3632,Kids,Basketball,LeBron 20,XL,1,3019.98,0.56,2024-12-10,Retail,Bengaluru,1328.7912
3633,Kids,Training,Flex Trainer,XL,2,3019.98,0.0,2024-12-10,Online,Bengaluru,6039.96
3634,Men,Lifestyle,Waffle One,L,2,7881.53,1.06,2025-07-08,Online,Kolkata,-945.7836000000008
3635,Men,Training,SuperRep Go,M,2,7881.53,0.0,2025-03-22,Retail,Bengaluru,15763.06
3636,Women,Soccer,Tiempo Legend,M,2,7881.53,0.0,2023-12-19,Retail,Delhi,15763.06
3637,Women,Running,Pegasus Turbo,6,2,6577.39,0.0,2025-05-29,Retail,Delhi,13154.78
3638,Kids,Basketball,Air Jordan,8,0,3701.59,0.0,2025-05-20,Online,Kolkata,0.0
3639,Men,Soccer,Mercurial Superfly,XL,0,5219.18,0.43,2025-01-05,Online,Pune,0.0
3640,Men,Training,Metcon 7,M,0,5219.18,0.0,2025-04-28,Online,Delhi,0.0
3641,Kids,Training,SuperRep Go,XL,0,6037.65,0.0,2025-04-28,Retail,Delhi,0.0
3642,Men,Training,Metcon 7,XL,1,9262.45,0.0,2025-04-28,Online,Mumbai,9262.45
3643,Kids,Training,Metcon 7,10,3,9262.45,0.73,2025-04-28,Online,Kolkata,7502.584500000001
3644,Kids,Running,React Infinity,10,3,5702.53,0.0,2023-10-31,Online,Delhi,17107.59
3645,Men,Soccer,Tiempo Legend,10,3,6830.85,0.81,2023-10-31,Online,Kolkata,3893.5844999999995
3646,Men,Training,Flex Trainer,XL,3,3263.64,0.0,2025-04-21,Online,Bengaluru,9790.92
3647,Women,Basketball,LeBron 20,M,0,3263.64,0.0,2024-10-06,Retail,Kolkata,0.0
3648,Men,Soccer,Tiempo Legend,M,0,6486.51,0.0,2025-01-08,Online,Bengaluru,0.0
3649,Kids,Lifestyle,Blazer Mid,XL,0,6486.51,0.0,2024-10-19,Online,Kolkata,0.0
3650,Women,Soccer,Premier III,M,0,8891.63,0.0,2024-01-07,Retail,Delhi,0.0
3651,Men,Training,SuperRep Go,M,0,8891.63,1.07,2024-12-17,Retail,Delhi,-0.0
3652,Kids,Basketball,Air Jordan,XL,0,3176.7,0.0,2023-11-21,Online,Hyderabad,0.0
3653,Men,Running,Air Zoom,10,3,3516.53,0.0,2024-12-03,Retail,Hyderabad,10549.59
3654,Women,Training,Metcon 7,L,3,3516.53,0.0,2024-09-10,Retail,Pune,10549.59
3655,Women,Lifestyle,Air Force 1,6,4,3516.53,0.0,2025-05-08,Retail,Pune,14066.12
3656,Men,Lifestyle,Waffle One,L,4,3516.53,0.0,2025-06-11,Retail,Pune,14066.12
3657,Men,Soccer,Mercurial Superfly,L,1,3516.53,0.67,2024-08-05,Online,Kolkata,1160.4549
3658,Women,Training,Flex Trainer,L,0,3516.53,0.0,2024-08-05,Retail,Delhi,0.0
3659,Kids,Running,Air Zoom,7,0,9979.38,0.0,2024-08-05,Online,Kolkata,0.0
2033,Women,Running,React Infinity,M,0,9979.38,0.8,2024-07-23,Retail,Delhi,0.0
3661,Kids,Training,ZoomX Invincible,XL,0,9979.38,0.0,2024-12-05,Online,Delhi,0.0
3662,Kids,Lifestyle,Waffle One,XL,4,9032.9,0.64,2024-12-05,Online,Bengaluru,13007.375999999998
3663,Women,Training,SuperRep Go,L,2,5604.03,0.0,2025-04-09,Retail,Delhi,11208.06
3664,Women,Training,Flex Trainer,XL,2,2958.1,1.22,2025-04-20,Retail,Mumbai,-1301.5639999999999
3665,Women,Lifestyle,Blazer Mid,XL,2,2958.1,0.0,2024-07-06,Retail,Hyderabad,5916.2
3666,Women,Running,Air Zoom,XL,2,9386.2,1.18,2025-04-07,Retail,Delhi,-3379.0319999999992
3667,Kids,Running,Air Zoom,M,4,9386.2,0.01,2025-04-07,Online,Pune,37169.352
3668,Kids,Soccer,Premier III,XL,1,2287.32,0.0,2024-10-27,Retail,Mumbai,2287.32
3669,Women,Lifestyle,Blazer Mid,L,1,2287.32,0.0,2023-08-27,Online,Kolkata,2287.32
3670,Men,Lifestyle,Waffle One,10,1,7127.18,0.0,2023-08-27,Online,Pune,7127.18
3671,Women,Running,Pegasus Turbo,9,2,7127.18,0.01,2023-08-27,Retail,Bengaluru,14111.8164
3672,Women,Soccer,Tiempo Legend,7,3,7127.18,0.32,2024-08-16,Online,Delhi,14539.447199999999
3673,Kids,Lifestyle,Dunk Low,7,2,8835.41,0.0,2024-08-16,Retail,Mumbai,17670.82
3674,Men,Lifestyle,Waffle One,XL,2,8835.41,0.0,2025-04-18,Online,Pune,17670.82
3675,Men,Running,Pegasus Turbo,9,2,8835.41,0.0,2024-11-13,Online,Delhi,17670.82
3676,Men,Soccer,Tiempo Legend,M,3,8835.41,1.24,2024-11-13,Online,Delhi,-6361.495199999999
3677,Women,Soccer,Mercurial Superfly,L,3,8835.41,0.0,2024-11-13,Online,Pune,26506.23
3678,Women,Lifestyle,Waffle One,10,3,8835.41,0.0,2024-08-14,Online,Kolkata,26506.23
3679,Women,Basketball,Kyrie Flytrap,M,0,8835.41,0.9,2024-08-14,Retail,Bengaluru,0.0
3680,Men,Training,Flex Trainer,XL,3,8835.41,0.92,2025-01-27,Retail,Delhi,2120.498399999999
3681,Men,Soccer,Phantom GT,L,2,6158.05,0.95,2025-04-09,Online,Hyderabad,615.8050000000005
3682,Women,Basketball,Zoom Freak,12,2,6158.05,1.12,2024-10-09,Retail,Mumbai,-1477.9320000000014
3683,Women,Soccer,Premier III,L,2,3440.57,0.0,2024-05-15,Retail,Kolkata,6881.14
3684,Kids,Soccer,Tiempo Legend,L,1,3440.57,1.01,2024-09-01,Online,Hyderabad,-34.40570000000003
3685,Women,Basketball,Air Jordan,XL,1,2633.72,0.0,2025-02-13,Retail,Hyderabad,2633.72
3686,Women,Training,SuperRep Go,8,1,6216.27,0.0,2024-10-26,Retail,Hyderabad,6216.27
3687,Women,Training,ZoomX Invincible,XL,1,6216.27,0.0,2024-10-23,Retail,Mumbai,6216.27
3688,Kids,Running,React Infinity,L,1,5048.98,0.0,2025-04-17,Retail,Kolkata,5048.98
3689,Women,Soccer,Phantom GT,XL,2,4239.94,0.0,2024-09-01,Retail,Pune,8479.88
2028,Kids,Soccer,Phantom GT,M,2,4239.94,0.97,2025-05-15,Retail,Pune,254.3964000000002
3691,Men,Soccer,Premier III,11,4,4239.94,0.51,2025-03-28,Online,Bengaluru,8310.282399999998
3692,Women,Basketball,Zoom Freak,11,0,4239.94,0.0,2025-03-28,Retail,Bengaluru,0.0
3693,Men,Basketball,Air Jordan,XL,0,4239.94,0.0,2025-03-28,Retail,Hyderabad,0.0
3694,Kids,Soccer,Tiempo Legend,L,0,4954.41,0.0,2025-03-28,Online,Hyderabad,0.0
3695,Kids,Training,SuperRep Go,L,1,4788.11,0.19,2025-04-07,Retail,Mumbai,3878.3691
3696,Kids,Training,ZoomX Invincible,M,1,6425.04,0.0,2024-11-09,Retail,Kolkata,6425.04
3697,Women,Running,Free RN,M,1,7268.55,1.18,2024-11-09,Online,Pune,-1308.3389999999995
3698,Women,Basketball,Zoom Freak,L,0,7268.55,0.34,2025-02-18,Retail,Delhi,0.0
3699,Women,Running,Air Zoom,7,2,8400.1,0.47,2024-10-06,Retail,Delhi,8904.106000000002
3700,Men,Soccer,Premier III,XL,2,3951.29,0.0,2024-10-06,Online,Delhi,7902.58
3701,Men,Training,Metcon 7,L,1,9459.94,0.58,2024-10-06,Online,Bengaluru,3973.1748000000007
3702,Men,Running,React Infinity,M,1,5644.1,0.99,2025-05-20,Online,Pune,56.44100000000005
3703,Men,Running,Air Zoom,M,1,5644.1,0.0,2024-10-01,Online,Mumbai,5644.1
3704,Kids,Running,Pegasus Turbo,M,1,5644.1,0.31,2024-10-01,Retail,Delhi,3894.429
3705,Kids,Training,Metcon 7,6,1,5644.1,0.09,2024-09-11,Online,Hyderabad,5136.131
3706,Men,Running,Pegasus Turbo,M,1,9437.73,0.0,2025-03-09,Retail,Hyderabad,9437.73
3707,Kids,Lifestyle,Waffle One,L,4,9532.8,0.0,2025-02-01,Online,Mumbai,38131.2
3708,Kids,Basketball,Kyrie Flytrap,12,1,4546.64,0.77,2025-02-15,Retail,Bengaluru,1045.7272
3709,Men,Soccer,Premier III,9,1,4857.69,0.0,2025-02-15,Retail,Delhi,4857.69
3710,Kids,Lifestyle,Blazer Mid,L,4,9015.8,0.0,2025-02-15,Online,Mumbai,36063.2
3711,Kids,Basketball,Zoom Freak,L,2,3455.53,0.53,2023-12-28,Online,Delhi,3248.1982
3712,Kids,Basketball,Air Jordan,L,2,3455.53,0.0,2024-08-03,Online,Delhi,6911.06
3713,Men,Basketball,Zoom Freak,XL,2,3568.35,0.68,2024-10-30,Retail,Pune,2283.7439999999997
3714,Kids,Soccer,Tiempo Legend,L,2,3568.35,0.0,2025-02-21,Retail,Mumbai,7136.7
3715,Men,Lifestyle,Air Force 1,L,4,7916.1,0.0,2025-06-23,Online,Bengaluru,31664.4
3716,Women,Soccer,Phantom GT,L,0,7916.1,0.9,2023-08-23,Online,Pune,0.0
3717,Kids,Training,ZoomX Invincible,9,0,7781.11,0.0,2023-08-23,Retail,Kolkata,0.0
3718,Kids,Training,ZoomX Invincible,9,2,5943.38,0.0,2023-08-23,Online,Kolkata,11886.76
3719,Men,Running,Free RN,9,2,5943.38,0.23,2025-06-21,Online,Bengaluru,9152.8052
3720,Men,Lifestyle,Blazer Mid,XL,1,7365.14,0.0,2025-01-24,Retail,Delhi,7365.14
3721,Kids,Soccer,Tiempo Legend,10,1,7155.1,0.0,2025-07-02,Retail,Kolkata,7155.1
3722,Kids,Training,ZoomX Invincible,7,1,9335.0,0.22,2023-11-21,Retail,Mumbai,7281.3
3723,Men,Soccer,Mercurial Superfly,7,1,7430.5,0.0,2024-12-29,Online,Delhi,7430.5
3724,Kids,Basketball,LeBron 20,XL,2,6318.92,0.0,2025-01-22,Online,Bengaluru,12637.84
3725,Men,Soccer,Phantom GT,7,1,6318.92,0.0,2025-05-18,Online,Bengaluru,6318.92
3726,Kids,Soccer,Tiempo Legend,7,1,7865.95,0.0,2025-01-30,Retail,Pune,7865.95
3727,Women,Basketball,Zoom Freak,L,1,7865.95,0.6,2024-12-17,Retail,Delhi,3146.38
3728,Men,Training,Metcon 7,7,1,7865.95,0.0,2024-12-17,Online,Bengaluru,7865.95
3729,Men,Running,Free RN,M,1,7865.95,0.0,2025-02-06,Retail,Hyderabad,7865.95
3730,Kids,Training,ZoomX Invincible,M,1,7865.95,0.0,2025-02-06,Online,Bengaluru,7865.95
3731,Kids,Soccer,Phantom GT,L,2,7038.04,0.0,2025-02-13,Online,Delhi,14076.08
2016,Women,Training,Metcon 7,L,2,3360.35,0.0,2024-03-15,Retail,Delhi,6720.7
2031,Kids,Running,Pegasus Turbo,L,0,3360.35,0.15,2024-03-15,Retail,Delhi,0.0
3734,Men,Basketball,Air Jordan,L,1,2248.14,0.43,2024-03-15,Online,Kolkata,1281.4398
3735,Kids,Basketball,LeBron 20,M,1,2248.14,0.0,2024-09-19,Online,Bengaluru,2248.14
3736,Men,Training,ZoomX Invincible,M,1,6968.08,0.38,2024-09-19,Retail,Pune,4320.2096
3737,Kids,Basketball,Air Jordan,12,0,6968.08,0.0,2024-09-19,Retail,Pune,0.0
3738,Men,Soccer,Premier III,11,1,6968.08,0.02,2025-03-30,Online,Delhi,6828.7184
3739,Women,Training,SuperRep Go,11,1,5050.05,0.0,2025-01-13,Online,Kolkata,5050.05
3740,Men,Basketball,Zoom Freak,11,0,8927.22,0.0,2023-09-21,Retail,Pune,0.0
3741,Kids,Lifestyle,Air Force 1,L,2,8927.22,0.2,2025-07-13,Retail,Kolkata,14283.552
3742,Women,Soccer,Tiempo Legend,L,3,2370.48,0.78,2024-06-20,Retail,Mumbai,1564.5167999999999
3743,Men,Training,Flex Trainer,M,3,2370.48,0.2,2024-08-23,Retail,Kolkata,5689.152000000001
3744,Kids,Training,SuperRep Go,M,3,2370.48,0.0,2024-08-23,Online,Bengaluru,7111.4400000000005
3745,Men,Lifestyle,Waffle One,M,4,7490.78,0.0,2025-03-09,Online,Kolkata,29963.12
3746,Kids,Lifestyle,Waffle One,M,4,7490.78,0.0,2024-12-06,Retail,Mumbai,29963.12
3747,Men,Lifestyle,Air Force 1,M,4,5776.58,0.0,2025-06-08,Retail,Hyderabad,23106.32
3748,Kids,Training,SuperRep Go,XL,1,6272.89,1.02,2025-06-08,Online,Bengaluru,-125.45780000000012
3749,Men,Basketball,Air Jordan,XL,1,6985.01,0.0,2025-05-21,Online,Kolkata,6985.01
3750,Kids,Training,Metcon 7,7,1,9021.79,0.0,2024-12-21,Retail,Bengaluru,9021.79
3751,Kids,Lifestyle,Air Force 1,XL,1,9021.79,0.4,2024-12-21,Retail,Delhi,5413.0740000000005
3752,Kids,Soccer,Mercurial Superfly,L,2,9021.79,0.04,2024-10-07,Retail,Kolkata,17321.8368
3753,Kids,Training,ZoomX Invincible,L,2,9315.06,1.03,2025-03-30,Online,Hyderabad,-558.9036000000004
3754,Kids,Running,Free RN,L,3,4288.27,0.0,2024-09-29,Online,Bengaluru,12864.810000000001
3755,Women,Soccer,Phantom GT,8,4,2342.16,0.25,2025-04-20,Retail,Mumbai,7026.48
3756,Men,Basketball,Kyrie Flytrap,XL,3,4306.67,0.0,2024-10-01,Retail,Hyderabad,12920.01
3757,Men,Training,Metcon 7,XL,3,4306.67,0.0,2024-06-12,Retail,Hyderabad,12920.01
3758,Kids,Running,Pegasus Turbo,M,3,4306.67,0.0,2025-05-10,Retail,Delhi,12920.01
3759,Women,Basketball,LeBron 20,12,0,9605.6,0.81,2025-02-03,Online,Hyderabad,0.0
3760,Men,Basketball,Air Jordan,7,4,8313.84,0.0,2025-05-29,Online,Kolkata,33255.36
3761,Women,Basketball,Zoom Freak,L,4,2972.38,0.14,2024-11-18,Online,Hyderabad,10224.9872
3762,Men,Lifestyle,Air Force 1,9,1,2725.1,0.0,2025-07-06,Retail,Mumbai,2725.1
3763,Kids,Basketball,LeBron 20,11,0,3953.6,0.0,2025-03-04,Retail,Hyderabad,0.0
3764,Men,Lifestyle,Blazer Mid,10,2,3953.6,0.0,2024-02-22,Online,Kolkata,7907.2
3765,Kids,Running,Pegasus Turbo,M,3,3388.26,0.44,2024-09-02,Online,Hyderabad,5692.276800000001
3766,Women,Training,Metcon 7,M,1,3388.26,0.0,2024-09-02,Online,Pune,3388.26
3767,Kids,Training,Flex Trainer,M,1,3388.26,0.2,2025-05-08,Retail,Mumbai,2710.608
3768,Men,Soccer,Tiempo Legend,XL,4,3388.26,1.15,2024-10-03,Retail,Hyderabad,-2032.955999999999
3769,Women,Running,Free RN,10,4,3388.26,0.62,2025-03-17,Retail,Bengaluru,5150.1552
3770,Women,Running,Free RN,M,4,3388.26,0.36,2024-02-03,Retail,Mumbai,8673.945600000001
3771,Kids,Basketball,Kyrie Flytrap,XL,1,3388.26,0.0,2024-09-02,Retail,Delhi,3388.26
3772,Women,Soccer,Mercurial Superfly,XL,3,8140.47,0.0,2024-11-23,Retail,Pune,24421.41
3773,Men,Lifestyle,Dunk Low,L,0,3633.25,0.0,2024-11-23,Online,Hyderabad,0.0
3774,Women,Soccer,Mercurial Superfly,L,0,3126.57,0.0,2024-12-16,Retail,Hyderabad,0.0
3775,Women,Running,Pegasus Turbo,L,0,7248.3,0.12,2024-07-02,Online,Delhi,0.0
3776,Men,Soccer,Tiempo Legend,L,1,7248.3,1.22,2024-11-12,Online,Kolkata,-1594.6259999999997
3777,Men,Training,SuperRep Go,XL,1,7248.3,0.0,2025-06-05,Retail,Hyderabad,7248.3
3778,Kids,Lifestyle,Waffle One,11,0,7248.3,0.0,2025-05-06,Online,Kolkata,0.0
3779,Women,Soccer,Tiempo Legend,M,0,5054.63,1.08,2024-12-17,Online,Kolkata,-0.0
3780,Women,Soccer,Tiempo Legend,XL,0,5054.63,0.21,2024-12-17,Online,Pune,0.0
3781,Kids,Running,Pegasus Turbo,L,0,8500.65,0.36,2024-02-21,Retail,Mumbai,0.0
3782,Kids,Training,ZoomX Invincible,L,0,8500.65,0.99,2025-02-22,Online,Mumbai,0.0
3783,Women,Running,React Infinity,M,2,8500.65,0.0,2025-02-22,Online,Mumbai,17001.3
3784,Kids,Training,SuperRep Go,10,0,6464.0,0.0,2025-07-07,Retail,Pune,0.0
3785,Kids,Lifestyle,Blazer Mid,XL,3,6464.0,0.45,2025-07-07,Retail,Delhi,10665.6
3786,Men,Lifestyle,Air Force 1,M,2,5782.29,0.76,2025-06-11,Retail,Kolkata,2775.4991999999997
3787,Kids,Soccer,Mercurial Superfly,M,2,5782.29,0.0,2024-01-25,Retail,Bengaluru,11564.58
3788,Kids,Soccer,Tiempo Legend,L,2,2738.79,0.0,2025-05-18,Retail,Kolkata,5477.58
